3


-1.800000e+02	-1.742857e+02	-1.685714e+02	-1.628571e+02	-1.571429e+02	-1.514286e+02	-1.457143e+02	-1.400000e+02	-1.342857e+02	-1.285714e+02	-1.228571e+02	-1.171429e+02	-1.114286e+02	-1.057143e+02	-1.000000e+02	-9.428571e+01	-8.857143e+01	-8.285714e+01	-7.714286e+01	-7.142857e+01	-6.571429e+01	-6.000000e+01	-5.428571e+01	-4.857143e+01	-4.285714e+01	-3.714286e+01	-3.142857e+01	-2.571429e+01	-2.000000e+01	-1.428571e+01	-8.571429e+00	-2.857143e+00	2.857143e+00	8.571429e+00	1.428571e+01	2.000000e+01	2.571429e+01	3.142857e+01	3.714286e+01	4.285714e+01	4.857143e+01	5.428571e+01	6.000000e+01	6.571429e+01	7.142857e+01	7.714286e+01	8.285714e+01	8.857143e+01	9.428571e+01	1.000000e+02	1.057143e+02	1.114286e+02	1.171429e+02	1.228571e+02	1.285714e+02	1.342857e+02	1.400000e+02	1.457143e+02	1.514286e+02	1.571429e+02	1.628571e+02	1.685714e+02	1.742857e+02	1.800000e+02	
-9.000000e+01	-8.617021e+01	-8.234043e+01	-7.851064e+01	-7.468085e+01	-7.085106e+01	-6.702128e+01	-6.319149e+01	-5.936170e+01	-5.553191e+01	-5.170213e+01	-4.787234e+01	-4.404255e+01	-4.021277e+01	-3.638298e+01	-3.255319e+01	-2.872340e+01	-2.489362e+01	-2.106383e+01	-1.723404e+01	-1.340426e+01	-9.574468e+00	-5.744681e+00	-1.914894e+00	1.914894e+00	5.744681e+00	9.574468e+00	1.340426e+01	1.723404e+01	2.106383e+01	2.489362e+01	2.872340e+01	3.255319e+01	3.638298e+01	4.021277e+01	4.404255e+01	4.787234e+01	5.170213e+01	5.553191e+01	5.936170e+01	6.319149e+01	6.702128e+01	7.085106e+01	7.468085e+01	7.851064e+01	8.234043e+01	8.617021e+01	9.000000e+01	
5.000000e+01	5.400000e+01	5.700000e+01	6.100000e+01	6.400000e+01	6.800000e+01	7.100000e+01	7.500000e+01	7.900000e+01	8.200000e+01	8.600000e+01	8.900000e+01	9.300000e+01	9.600000e+01	1.000000e+02	1.030000e+02	1.050000e+02	1.080000e+02	1.110000e+02	1.140000e+02	1.170000e+02	1.200000e+02	1.230000e+02	1.270000e+02	1.300000e+02	1.330000e+02	1.370000e+02	1.410000e+02	1.440000e+02	1.480000e+02	1.520000e+02	1.560000e+02	1.600000e+02	1.640000e+02	1.690000e+02	1.730000e+02	1.780000e+02	1.830000e+02	1.870000e+02	1.920000e+02	1.980000e+02	2.030000e+02	2.080000e+02	2.140000e+02	2.190000e+02	2.250000e+02	2.310000e+02	2.370000e+02	2.440000e+02	2.500000e+02	2.590000e+02	2.680000e+02	2.770000e+02	2.870000e+02	2.970000e+02	3.080000e+02	3.190000e+02	3.300000e+02	3.420000e+02	3.540000e+02	3.660000e+02	3.790000e+02	3.920000e+02	4.060000e+02	4.200000e+02	4.350000e+02	4.510000e+02	4.670000e+02	4.830000e+02	5.000000e+02	5.580000e+02	6.230000e+02	6.950000e+02	7.760000e+02	8.660000e+02	9.670000e+02	1.079000e+03	1.204000e+03	1.344000e+03	1.500000e+03	2.006000e+03	2.682000e+03	3.585000e+03	4.794000e+03	6.409000e+03	8.569000e+03	1.145800e+04	1.531900e+04	2.048300e+04	2.738600e+04	3.661600e+04	4.895700e+04	6.545800e+04	8.752000e+04	1.170170e+05	1.564570e+05	2.091890e+05	2.796930e+05	3.739610e+05	5.000000e+05	


1.515440e+02	1.500728e+02	1.517987e+02	1.554200e+02	1.594330e+02	1.622695e+02	1.637680e+02	1.640800e+02	1.635588e+02	1.617873e+02	1.595137e+02	1.578113e+02	1.568470e+02	1.564790e+02	1.564443e+02	1.567610e+02	1.571675e+02	1.572505e+02	1.568367e+02	1.562020e+02	1.555733e+02	1.551045e+02	1.547945e+02	1.546375e+02	1.546308e+02	1.547603e+02	1.550245e+02	1.554450e+02	1.560517e+02	1.568365e+02	1.578120e+02	1.590068e+02	1.603777e+02	1.617885e+02	1.630240e+02	1.639235e+02	1.648660e+02	1.664918e+02	1.686687e+02	1.702795e+02	1.717183e+02	1.732915e+02	1.740235e+02	1.724797e+02	1.694130e+02	1.655967e+02	1.627643e+02	1.633535e+02	
1.515440e+02	1.501970e+02	1.520215e+02	1.556762e+02	1.596037e+02	1.623125e+02	1.636640e+02	1.637960e+02	1.632597e+02	1.614982e+02	1.592340e+02	1.576120e+02	1.569723e+02	1.570990e+02	1.576925e+02	1.584462e+02	1.589385e+02	1.586630e+02	1.578900e+02	1.570540e+02	1.563455e+02	1.558160e+02	1.555100e+02	1.553398e+02	1.552817e+02	1.553357e+02	1.555097e+02	1.557943e+02	1.562103e+02	1.568145e+02	1.576630e+02	1.588050e+02	1.601988e+02	1.616905e+02	1.630563e+02	1.640305e+02	1.647640e+02	1.659462e+02	1.677933e+02	1.694110e+02	1.709630e+02	1.726997e+02	1.737998e+02	1.726067e+02	1.697265e+02	1.658967e+02	1.629465e+02	1.633537e+02	
1.515440e+02	1.503330e+02	1.522680e+02	1.559623e+02	1.598077e+02	1.624207e+02	1.636072e+02	1.635978e+02	1.629872e+02	1.613135e+02	1.590983e+02	1.576695e+02	1.574365e+02	1.581625e+02	1.590510e+02	1.599485e+02	1.602230e+02	1.596110e+02	1.585663e+02	1.575990e+02	1.568255e+02	1.562515e+02	1.558435e+02	1.556320e+02	1.555625e+02	1.556140e+02	1.557560e+02	1.559493e+02	1.562218e+02	1.566612e+02	1.573637e+02	1.583930e+02	1.597265e+02	1.612382e+02	1.627457e+02	1.639418e+02	1.647258e+02	1.656235e+02	1.671145e+02	1.686890e+02	1.703143e+02	1.721697e+02	1.735415e+02	1.726887e+02	1.699762e+02	1.661722e+02	1.631268e+02	1.633535e+02	
1.515440e+02	1.504830e+02	1.525310e+02	1.562792e+02	1.600720e+02	1.626782e+02	1.637170e+02	1.635408e+02	1.628303e+02	1.611103e+02	1.590895e+02	1.580870e+02	1.581870e+02	1.591837e+02	1.603307e+02	1.610130e+02	1.610068e+02	1.601447e+02	1.589530e+02	1.579365e+02	1.570892e+02	1.564175e+02	1.559292e+02	1.556833e+02	1.555865e+02	1.556217e+02	1.557202e+02	1.558365e+02	1.560090e+02	1.563585e+02	1.569627e+02	1.578415e+02	1.590312e+02	1.604830e+02	1.620490e+02	1.634510e+02	1.644752e+02	1.653505e+02	1.665417e+02	1.680277e+02	1.697223e+02	1.716703e+02	1.732562e+02	1.727233e+02	1.701660e+02	1.664253e+02	1.632935e+02	1.633535e+02	
1.515440e+02	1.506343e+02	1.528062e+02	1.566220e+02	1.604005e+02	1.630420e+02	1.639850e+02	1.635990e+02	1.626605e+02	1.609392e+02	1.591620e+02	1.584670e+02	1.590485e+02	1.599903e+02	1.609627e+02	1.615050e+02	1.613448e+02	1.603405e+02	1.591385e+02	1.580833e+02	1.571915e+02	1.564267e+02	1.558982e+02	1.555995e+02	1.554288e+02	1.554323e+02	1.554862e+02	1.555305e+02	1.556415e+02	1.559797e+02	1.565902e+02	1.573957e+02	1.584005e+02	1.596633e+02	1.611165e+02	1.625602e+02	1.637987e+02	1.648513e+02	1.659502e+02	1.673510e+02	1.690935e+02	1.711495e+02	1.729370e+02	1.727200e+02	1.703385e+02	1.666555e+02	1.634545e+02	1.633533e+02	
1.515442e+02	1.507850e+02	1.530913e+02	1.569853e+02	1.607500e+02	1.633427e+02	1.643045e+02	1.636458e+02	1.624982e+02	1.608102e+02	1.592320e+02	1.587332e+02	1.595033e+02	1.605060e+02	1.610712e+02	1.615058e+02	1.613108e+02	1.603415e+02	1.591562e+02	1.580805e+02	1.571210e+02	1.563085e+02	1.556835e+02	1.552812e+02	1.551393e+02	1.551285e+02	1.551425e+02	1.551610e+02	1.552883e+02	1.556892e+02	1.563755e+02	1.572067e+02	1.580823e+02	1.590618e+02	1.602040e+02	1.614683e+02	1.627470e+02	1.639890e+02	1.651748e+02	1.665682e+02	1.683830e+02	1.705815e+02	1.725793e+02	1.726800e+02	1.704870e+02	1.668597e+02	1.635955e+02	1.633535e+02	
