NaN	-9.000000e+01	-8.617021e+01	-8.234043e+01	-7.851064e+01	-7.468085e+01	-7.085106e+01	-6.702128e+01	-6.319149e+01	-5.936170e+01	-5.553191e+01	-5.170213e+01	-4.787234e+01	-4.404255e+01	-4.021277e+01	-3.638298e+01	-3.255319e+01	-2.872340e+01	-2.489362e+01	-2.106383e+01	-1.723404e+01	-1.340426e+01	-9.574468e+00	-5.744681e+00	-1.914894e+00	1.914894e+00	5.744681e+00	9.574468e+00	1.340426e+01	1.723404e+01	2.106383e+01	2.489362e+01	2.872340e+01	3.255319e+01	3.638298e+01	4.021277e+01	4.404255e+01	4.787234e+01	5.170213e+01	5.553191e+01	5.936170e+01	6.319149e+01	6.702128e+01	7.085106e+01	7.468085e+01	7.851064e+01	8.234043e+01	8.617021e+01	9.000000e+01	
-1.800000e+02	1.913585e+02	1.951672e+02	2.016290e+02	2.039488e+02	2.047655e+02	2.056552e+02	2.062950e+02	2.063462e+02	2.057570e+02	2.049970e+02	2.041958e+02	2.033990e+02	2.025702e+02	2.016863e+02	2.007985e+02	1.999832e+02	1.993547e+02	1.989520e+02	1.987373e+02	1.986407e+02	1.986155e+02	1.986775e+02	1.989178e+02	1.994487e+02	2.003455e+02	2.016767e+02	2.035128e+02	2.058793e+02	2.087357e+02	2.119377e+02	2.151760e+02	2.180820e+02	2.202837e+02	2.215222e+02	2.217403e+02	2.209945e+02	2.194682e+02	2.174592e+02	2.153402e+02	2.133390e+02	2.115170e+02	2.097757e+02	2.082133e+02	2.073413e+02	2.071892e+02	2.078528e+02	2.077970e+02	2.106047e+02	
-1.742857e+02	1.913585e+02	1.951707e+02	2.015065e+02	2.037575e+02	2.045285e+02	2.053000e+02	2.057840e+02	2.057512e+02	2.052112e+02	2.045773e+02	2.039095e+02	2.032297e+02	2.024535e+02	2.015820e+02	2.006790e+02	1.998485e+02	1.992053e+02	1.988030e+02	1.986308e+02	1.986293e+02	1.987207e+02	1.988902e+02	1.992270e+02	1.998537e+02	2.008533e+02	2.022615e+02	2.041240e+02	2.064837e+02	2.093297e+02	2.125440e+02	2.158440e+02	2.188607e+02	2.212272e+02	2.226093e+02	2.229327e+02	2.222473e+02	2.207572e+02	2.187403e+02	2.165175e+02	2.143682e+02	2.123575e+02	2.104318e+02	2.087368e+02	2.077295e+02	2.074120e+02	2.079055e+02	2.077763e+02	2.106047e+02	
-1.685714e+02	1.913585e+02	1.951068e+02	2.012945e+02	2.034785e+02	2.041915e+02	2.048218e+02	2.051660e+02	2.050952e+02	2.046430e+02	2.041415e+02	2.036137e+02	2.030230e+02	2.022910e+02	2.014602e+02	2.006008e+02	1.998202e+02	1.992135e+02	1.988375e+02	1.987105e+02	1.987707e+02	1.989423e+02	1.992010e+02	1.996242e+02	2.003233e+02	2.013910e+02	2.028715e+02	2.047900e+02	2.071705e+02	2.099975e+02	2.131675e+02	2.164660e+02	2.195623e+02	2.220913e+02	2.236902e+02	2.241927e+02	2.235860e+02	2.220662e+02	2.199532e+02	2.175945e+02	2.152808e+02	2.130965e+02	2.109855e+02	2.091562e+02	2.080420e+02	2.075830e+02	2.079297e+02	2.077398e+02	2.106047e+02	
-1.628571e+02	1.913585e+02	1.949772e+02	2.010015e+02	2.031267e+02	2.037730e+02	2.042482e+02	2.044708e+02	2.044070e+02	2.040673e+02	2.037127e+02	2.033087e+02	2.027855e+02	2.021315e+02	2.014008e+02	2.006708e+02	2.000310e+02	1.995265e+02	1.992345e+02	1.991750e+02	1.992783e+02	1.994825e+02	1.997817e+02	2.002440e+02	2.009720e+02	2.020513e+02	2.035337e+02	2.054575e+02	2.078355e+02	2.106370e+02	2.137510e+02	2.170075e+02	2.201135e+02	2.227217e+02	2.244917e+02	2.251800e+02	2.247390e+02	2.232785e+02	2.211038e+02	2.185977e+02	2.160938e+02	2.137203e+02	2.114240e+02	2.094695e+02	2.082735e+02	2.076985e+02	2.079193e+02	2.076865e+02	2.106047e+02	
-1.571429e+02	1.913585e+02	1.947902e+02	2.006240e+02	2.027043e+02	2.032773e+02	2.035842e+02	2.036825e+02	2.036728e+02	2.034980e+02	2.032912e+02	2.029905e+02	2.025685e+02	2.020433e+02	2.014793e+02	2.009537e+02	2.005100e+02	2.001612e+02	1.999905e+02	2.000020e+02	2.001343e+02	2.003390e+02	2.006320e+02	2.010768e+02	2.017843e+02	2.028510e+02	2.043143e+02	2.062050e+02	2.085435e+02	2.112935e+02	2.143538e+02	2.175485e+02	2.206075e+02	2.232160e+02	2.250675e+02	2.258632e+02	2.255457e+02	2.241817e+02	2.220215e+02	2.194330e+02	2.167682e+02	2.141782e+02	2.116947e+02	2.096565e+02	2.084077e+02	2.077440e+02	2.078630e+02	2.076150e+02	2.106047e+02	
-1.514286e+02	1.913585e+02	1.945408e+02	2.001670e+02	2.022175e+02	2.027257e+02	2.028718e+02	2.028780e+02	2.029160e+02	2.029358e+02	2.028718e+02	2.026850e+02	2.024030e+02	2.020400e+02	2.016698e+02	2.013718e+02	2.011283e+02	2.009460e+02	2.008905e+02	2.009667e+02	2.011243e+02	2.013338e+02	2.016165e+02	2.020478e+02	2.027335e+02	2.037682e+02	2.052083e+02	2.070682e+02	2.093503e+02	2.120228e+02	2.149975e+02	2.180833e+02	2.210433e+02	2.235940e+02	2.254483e+02	2.263125e+02	2.260483e+02	2.247398e+02	2.226042e+02	2.199845e+02	2.172153e+02	2.144162e+02	2.118027e+02	2.097225e+02	2.084468e+02	2.077220e+02	2.077665e+02	2.075213e+02	2.106047e+02	
-1.457143e+02	1.913585e+02	1.942337e+02	1.996415e+02	2.016680e+02	2.021155e+02	2.021135e+02	2.020245e+02	2.021508e+02	2.023672e+02	2.024365e+02	2.023998e+02	2.022692e+02	2.020648e+02	2.018800e+02	2.017568e+02	2.016545e+02	2.015840e+02	2.016010e+02	2.017262e+02	2.019338e+02	2.022072e+02	2.025573e+02	2.030387e+02	2.037370e+02	2.047548e+02	2.061570e+02	2.079780e+02	2.101972e+02	2.127778e+02	2.156330e+02	2.185800e+02	2.214038e+02	2.238555e+02	2.256480e+02	2.265147e+02	2.262663e+02	2.249673e+02	2.228367e+02	2.201945e+02	2.173495e+02	2.143890e+02	2.116920e+02	2.096290e+02	2.083620e+02	2.076138e+02	2.076252e+02	2.074145e+02	2.106047e+02	
-1.400000e+02	1.913585e+02	1.938777e+02	1.990478e+02	2.010480e+02	2.014480e+02	2.013235e+02	2.011500e+02	2.013335e+02	2.017090e+02	2.019748e+02	2.021033e+02	2.021085e+02	2.020300e+02	2.019690e+02	2.019265e+02	2.018635e+02	2.018173e+02	2.018475e+02	2.019843e+02	2.022283e+02	2.025677e+02	2.029960e+02	2.035523e+02	2.043180e+02	2.053868e+02	2.068165e+02	2.086190e+02	2.108012e+02	2.133308e+02	2.160945e+02	2.189332e+02	2.216360e+02	2.239690e+02	2.256573e+02	2.264520e+02	2.261840e+02	2.248610e+02	2.227088e+02	2.200377e+02	2.170738e+02	2.140485e+02	2.113715e+02	2.093978e+02	2.081675e+02	2.074250e+02	2.074348e+02	2.072933e+02	2.106047e+02	
-1.342857e+02	1.913585e+02	1.934695e+02	1.983735e+02	2.003500e+02	2.007045e+02	2.004823e+02	2.002377e+02	2.004343e+02	2.009290e+02	2.014118e+02	2.016863e+02	2.018035e+02	2.018275e+02	2.018255e+02	2.017767e+02	2.016850e+02	2.016090e+02	2.016035e+02	2.017020e+02	2.019123e+02	2.022380e+02	2.026975e+02	2.033392e+02	2.042255e+02	2.054147e+02	2.069415e+02	2.088098e+02	2.110200e+02	2.134975e+02	2.162268e+02	2.190008e+02	2.216068e+02	2.238377e+02	2.254067e+02	2.260820e+02	2.257287e+02	2.243650e+02	2.221692e+02	2.194332e+02	2.163635e+02	2.133580e+02	2.108203e+02	2.089873e+02	2.078210e+02	2.071328e+02	2.071860e+02	2.071580e+02	2.106047e+02	
