6.9099250607e+04	8.0288829767e-06	2.3726715609e-01	1.5453765442e+02	1.9116542448e+02	1.3875475892e+00	4.3493533541e-02	
6.9466700389e+04	7.6835074307e-06	2.2693022890e-01	1.5434233382e+02	1.9118173305e+02	1.3877925300e+00	4.3489823390e-02	
6.9836104162e+04	7.3511215764e-06	2.1699106473e-01	1.5414722133e+02	1.9119846485e+02	1.3880375346e+00	4.3486017606e-02	
7.0207472317e+04	7.0312756669e-06	2.0743575133e-01	1.5395140774e+02	1.9121561890e+02	1.3882838216e+00	4.3482116454e-02	
7.0580815300e+04	6.7235011745e-06	1.9824979711e-01	1.5375395449e+02	1.9123319410e+02	1.3885326492e+00	4.3478120236e-02	
7.0956143614e+04	6.4273103420e-06	1.8941811724e-01	1.5355389300e+02	1.9125118920e+02	1.3887853153e+00	4.3474029290e-02	
7.1333467814e+04	6.1422330977e-06	1.8092596875e-01	1.5335026411e+02	1.9126960699e+02	1.3890431036e+00	4.3469843030e-02	
7.1712798515e+04	5.8679947255e-06	1.7276346018e-01	1.5314230849e+02	1.9128847450e+02	1.3893070196e+00	4.3465555387e-02	
7.2094146387e+04	5.6043842522e-06	1.6492220646e-01	1.5292932526e+02	1.9130782813e+02	1.3895779866e+00	4.3461158169e-02	
7.2477522156e+04	5.3511803849e-06	1.5739344539e-01	1.5271059238e+02	1.9132770532e+02	1.3898569554e+00	4.3456642944e-02	
7.2862936606e+04	5.1081511689e-06	1.5016802618e-01	1.5248536606e+02	1.9134814459e+02	1.3901449053e+00	4.3452001044e-02	
7.3250400579e+04	4.8750537253e-06	1.4323640014e-01	1.5225288030e+02	1.9136918554e+02	1.3904428449e+00	4.3447223555e-02	
7.3639924972e+04	4.6516339831e-06	1.3658861100e-01	1.5201234641e+02	1.9139086888e+02	1.3907518125e+00	4.3442301313e-02	
7.4031520744e+04	4.4376264016e-06	1.3021428544e-01	1.5176295268e+02	1.9141323645e+02	1.3910728763e+00	4.3437224899e-02	
7.4425198908e+04	4.2327422448e-06	1.2410325497e-01	1.5150424977e+02	1.9143632580e+02	1.3914066719e+00	4.3431985882e-02	
7.4820970538e+04	4.0366440396e-06	1.1824694010e-01	1.5123700174e+02	1.9146015821e+02	1.3917523793e+00	4.3426579569e-02	
7.5218846768e+04	3.8489732655e-06	1.1263679538e-01	1.5096224223e+02	1.9148475199e+02	1.3921088572e+00	4.3421001949e-02	
7.5618838788e+04	3.6693569860e-06	1.0726391642e-01	1.5068104043e+02	1.9151012585e+02	1.3924749245e+00	4.3415248926e-02	
7.6020957849e+04	3.4974075069e-06	1.0211903138e-01	1.5039450185e+02	1.9153629887e+02	1.3928493590e+00	4.3409316326e-02	
7.6425215263e+04	3.3327220284e-06	9.7192492129e-02	1.5010376918e+02	1.9156329051e+02	1.3932308968e+00	4.3403199887e-02	
7.6831622401e+04	3.1748822900e-06	9.2474265384e-02	1.4981002313e+02	1.9159112064e+02	1.3936182313e+00	4.3396895265e-02	
7.7240190694e+04	3.0234659598e-06	8.7954113692e-02	1.4951439256e+02	1.9161980709e+02	1.3940101177e+00	4.3390398580e-02	
7.7650931635e+04	2.8782214033e-06	8.3624419838e-02	1.4921660424e+02	1.9164932919e+02	1.3944069477e+00	4.3383714666e-02	
7.8063856777e+04	2.7390364347e-06	7.9479677880e-02	1.4891522183e+02	1.9167963419e+02	1.3948104710e+00	4.3376855610e-02	
7.8478977735e+04	2.6057973861e-06	7.5514209468e-02	1.4860873118e+02	1.9171066655e+02	1.3952225293e+00	4.3369834138e-02	
7.8896306186e+04	2.4783849209e-06	7.1722092602e-02	1.4829557050e+02	1.9174236876e+02	1.3956450218e+00	4.3362663431e-02	
7.9315853869e+04	2.3566678482e-06	6.8097231810e-02	1.4797428486e+02	1.9177468610e+02	1.3960797118e+00	4.3355356037e-02	
7.9737632585e+04	2.2404562081e-06	6.4633940429e-02	1.4764472828e+02	1.9180760414e+02	1.3965267239e+00	4.3347915363e-02	
8.0161654197e+04	2.1295249232e-06	6.1326635204e-02	1.4730745045e+02	1.9184112964e+02	1.3969853106e+00	4.3340340024e-02	
8.0587930634e+04	2.0236396549e-06	5.8169503016e-02	1.4696302665e+02	1.9187526956e+02	1.3974546902e+00	4.3332628582e-02	
8.1016473885e+04	1.9225568021e-06	5.5156492632e-02	1.4661205270e+02	1.9191003097e+02	1.3979340523e+00	4.3324779591e-02	
8.1447296005e+04	1.8260232836e-06	5.2281309049e-02	1.4625514541e+02	1.9194542095e+02	1.3984225580e+00	4.3316791592e-02	
8.1880409112e+04	1.7337763152e-06	4.9537407716e-02	1.4589294308e+02	1.9198144669e+02	1.3989193385e+00	4.3308663117e-02	
8.2315825390e+04	1.6455543717e-06	4.6918200683e-02	1.4552606284e+02	1.9201811584e+02	1.3994235582e+00	4.3300392592e-02	
8.2753557084e+04	1.5611929984e-06	4.4418870554e-02	1.4515473045e+02	1.9205544030e+02	1.3999349554e+00	4.3291977503e-02	
8.3193616509e+04	1.4805805526e-06	4.2035530172e-02	1.4477895078e+02	1.9209343447e+02	1.4004535935e+00	4.3283414781e-02	
8.3636016042e+04	1.4036011551e-06	3.9764139891e-02	1.4439872746e+02	1.9213211306e+02	1.4009795395e+00	4.3274701292e-02	
8.4080768128e+04	1.3301339665e-06	3.7600492139e-02	1.4401406532e+02	1.9217149109e+02	1.4015128609e+00	4.3265833839e-02	
8.4527885276e+04	1.2600530672e-06	3.5540207409e-02	1.4362497037e+02	1.9221158387e+02	1.4020536256e+00	4.3256809162e-02	
8.4977380064e+04	1.1932273368e-06	3.3578730172e-02	1.4323144987e+02	1.9225240702e+02	1.4026019017e+00	4.3247623938e-02	
8.5429265135e+04	1.1295244594e-06	3.1711581658e-02	1.4283382991e+02	1.9229397747e+02	1.4031573259e+00	4.3238274561e-02	
8.5883553199e+04	1.0688261628e-06	2.9935311452e-02	1.4243393675e+02	1.9233631714e+02	1.4037174965e+00	4.3228756330e-02	
8.6340257036e+04	1.0110150189e-06	2.8246680075e-02	1.4203409202e+02	1.9237944985e+02	1.4042793408e+00	4.3219064142e-02	
8.6799389491e+04	9.5596884196e-07	2.6642314213e-02	1.4163669205e+02	1.9242339995e+02	1.4048396861e+00	4.3209192773e-02	
8.7260963480e+04	9.0356057492e-07	2.5118703495e-02	1.4124420953e+02	1.9246819238e+02	1.4053952585e+00	4.3199136875e-02	
8.7724991985e+04	8.5365817439e-07	2.3672197233e-02	1.4085919522e+02	1.9251385266e+02	1.4059426801e+00	4.3188890981e-02	
8.8191488060e+04	8.0612536139e-07	2.2299019244e-02	1.4048423653e+02	1.9256040680e+02	1.4064785242e+00	4.3178449513e-02	
8.8660464825e+04	7.6085278306e-07	2.0995917745e-02	1.4012040725e+02	1.9260787853e+02	1.4070013834e+00	4.3167807436e-02	
8.9131935472e+04	7.1776778444e-07	1.9760368529e-02	1.3976677840e+02	1.9265628836e+02	1.4075125212e+00	4.3156960463e-02	
8.9605913264e+04	6.7679728826e-07	1.8589798826e-02	1.3942225569e+02	1.9270565695e+02	1.4080134219e+00	4.3145904281e-02	
9.0082411533e+04	6.3786515139e-07	1.7481531157e-02	1.3908570627e+02	1.9275600539e+02	1.4085056216e+00	4.3134634488e-02	
9.0561443681e+04	6.0089209160e-07	1.6432780844e-02	1.3875595785e+02	1.9280735520e+02	1.4089907091e+00	4.3123146603e-02	
9.1043023183e+04	5.6579561278e-07	1.5440653484e-02	1.3843179780e+02	1.9285972830e+02	1.4094703273e+00	4.3111436053e-02	
9.1527163585e+04	5.3248992868e-07	1.4502142355e-02	1.3811197222e+02	1.9291314707e+02	1.4099461745e+00	4.3099498180e-02	
9.2013878506e+04	5.0088588537e-07	1.3614125791e-02	1.3779518501e+02	1.9296763432e+02	1.4104200052e+00	4.3087328235e-02	
9.2503181635e+04	4.7089927409e-07	1.2773670792e-02	1.3748018169e+02	1.9302324283e+02	1.4108935613e+00	4.3074914841e-02	
9.2995086737e+04	4.4247369932e-07	1.1978867878e-02	1.3716598021e+02	1.9308013609e+02	1.4113683789e+00	4.3062222120e-02	
9.3489607647e+04	4.1555761422e-07	1.1227993136e-02	1.3685163886e+02	1.9313850779e+02	1.4118459833e+00	4.3049207511e-02	
9.3986758276e+04	3.9009730554e-07	1.0519252400e-02	1.3653618523e+02	1.9319855751e+02	1.4123279488e+00	4.3035827169e-02	
9.4486552608e+04	3.6603684180e-07	9.8507795841e-03	1.3621861554e+02	1.9326049077e+02	1.4128158993e+00	4.3022035930e-02	
9.4989004702e+04	3.4331802046e-07	9.2206349770e-03	1.3589789391e+02	1.9332451922e+02	1.4133115101e+00	4.3007787289e-02	
9.5494128690e+04	3.2188136353e-07	8.6268718037e-03	1.3557266979e+02	1.9339084979e+02	1.4138169255e+00	4.2993035935e-02	
9.6001938781e+04	3.0166956462e-07	8.0677623371e-03	1.3524033659e+02	1.9345964833e+02	1.4143361509e+00	4.2977746282e-02	
9.6512449258e+04	2.8262427590e-07	7.5415906619e-03	1.3489787887e+02	1.9353107264e+02	1.4148738005e+00	4.2961884721e-02	
9.7025674483e+04	2.6468487837e-07	7.0465745336e-03	1.3454218659e+02	1.9360528484e+02	1.4154346320e+00	4.2945416721e-02	
9.7541628890e+04	2.4778842855e-07	6.5808638222e-03	1.3417005296e+02	1.9368245153e+02	1.4160235504e+00	4.2928306812e-02	
9.8060326994e+04	2.3186961258e-07	6.1425391925e-03	1.3377817360e+02	1.9376274374e+02	1.4166456093e+00	4.2910518573e-02	
9.8581783383e+04	2.1686831307e-07	5.7298472493e-03	1.3336422120e+02	1.9384629689e+02	1.4173045258e+00	4.2892023579e-02	
9.9106012726e+04	2.0274397645e-07	5.3416469223e-03	1.3292888133e+02	1.9393313467e+02	1.4179998681e+00	4.2872818350e-02	
9.9633029770e+04	1.8945831890e-07	4.9768723893e-03	1.3247341480e+02	1.9402326019e+02	1.4187304239e+00	4.2852904051e-02	
1.0016284934e+05	1.7697154259e-07	4.6344156594e-03	1.3199912915e+02	1.9411667568e+02	1.4194949314e+00	4.2832282089e-02	
1.0069548633e+05	1.6524230004e-07	4.3131255785e-03	1.3150737964e+02	1.9421338251e+02	1.4202920777e+00	4.2810954123e-02	
