 0.1738000000000000E+07, 0.4902800238000000E+13, 0.0000000000000000E+00,  200,  200,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
   13,   11,-0.2300294148198260E-05, 0.3458248272950100E-06, 0.2009083132770000E-08, 0.2085617319080000E-08             
   13,   12,-0.3751918753230300E-06,-0.5784089503411900E-06, 0.2018522688090000E-08, 0.1973336372170000E-08             
   13,   13, 0.2889693873745850E-05,-0.2603235487121630E-05, 0.1945635179970000E-08, 0.1965535157200000E-08             
   14,    0, 0.1258966969786400E-06, 0.0000000000000000E+00, 0.3083107345500000E-08, 0.0000000000000000E+00             
   14,    1, 0.8672347923145301E-06,-0.7167649225073390E-06, 0.1731741138380000E-08, 0.3947023999200000E-08             
   14,    2, 0.7912587552549020E-06, 0.6377208680909600E-06, 0.3569076109250000E-08, 0.2136498673560000E-08             
   14,    3, 0.3046893053668000E-06, 0.4824457605469400E-06, 0.2306946314430000E-08, 0.3273906096140000E-08             
   14,    4,-0.4932646258298000E-06,-0.3049110949684920E-05, 0.3000979915180000E-08, 0.2356461018390000E-08             
   14,    5,-0.2011920408832000E-06,-0.9297421052043740E-06, 0.2339696955800000E-08, 0.2786771769840000E-08             
   14,    6,-0.8412614166386800E-06, 0.1916152647807990E-05, 0.2597111187590000E-08, 0.2273863212050000E-08             
   14,    7,-0.1267549128435270E-05, 0.9673769673335800E-06, 0.2187834149140000E-08, 0.2448220324470000E-08             
   14,    8, 0.9183912854052500E-06, 0.9611864549854011E-06, 0.2322981704390000E-08, 0.2115860184140000E-08             
   14,    9,-0.2182198559116500E-06,-0.3328267697504200E-06, 0.2037646657540000E-08, 0.2209534679580000E-08             
   14,   10,-0.1913958401948270E-05, 0.1627777973030130E-06, 0.2116638365720000E-08, 0.1980909409470000E-08             
   14,   11,-0.1113238977775380E-05, 0.2569059567437110E-05, 0.1941585754840000E-08, 0.2025378139600000E-08             
   14,   12,-0.1423116860048900E-06,-0.1238086984551900E-06, 0.1945590983640000E-08, 0.1901189481120000E-08             
   14,   13,-0.3786338987462290E-06,-0.2095389716659350E-05, 0.1875218217100000E-08, 0.1882285862550000E-08             
   14,   14,-0.1052982534026410E-05, 0.1007723041403900E-05, 0.1844177714460000E-08, 0.1842177267040000E-08             
   15,    0, 0.7461231807806000E-08, 0.0000000000000000E+00, 0.2948408269320000E-08, 0.0000000000000000E+00             
   15,    1,-0.6677797374612800E-06, 0.2618220551817700E-06, 0.1669843855820000E-08, 0.3782922873700000E-08             
   15,    2,-0.2720269987542200E-06, 0.5553602883796000E-06, 0.3427898786980000E-08, 0.2064080021380000E-08             
   15,    3,-0.1613689713377110E-05,-0.5915549868522600E-06, 0.2236319495590000E-08, 0.3144407300020000E-08             
   15,    4,-0.8758851169064100E-06,-0.1454944196935780E-05, 0.2894959444440000E-08, 0.2292643726960000E-08             
   15,    5, 0.1673040266452600E-06,-0.7176953988621900E-06, 0.2287899436090000E-08, 0.2683501046920000E-08             
   15,    6,-0.6515844490229700E-06, 0.3600740573266300E-06, 0.2516755758490000E-08, 0.2231728534650000E-08             
   15,    7, 0.1148719962757020E-05, 0.1723605923564310E-05, 0.2152008941910000E-08, 0.2369305907550000E-08             
   15,    8, 0.2197969332331690E-05, 0.2333781487979570E-05, 0.2247994947180000E-08, 0.2080767509180000E-08             
   15,    9,-0.5767691412258100E-06,-0.1834441593843890E-05, 0.2013458310600000E-08, 0.2146228733340000E-08             
   15,   10, 0.1313703723255400E-06,-0.9091950307613350E-06, 0.2051510932670000E-08, 0.1951920654820000E-08             
   15,   11,-0.1797249835760220E-06,-0.6760080194133770E-06, 0.1916572480970000E-08, 0.1962870840600000E-08             
   15,   12,-0.2375645171510880E-05,-0.1620243711750240E-05, 0.1887493098350000E-08, 0.1882678551740000E-08             
   15,   13,-0.1868534429300420E-05,-0.2626843489251570E-06, 0.1847861295530000E-08, 0.1818148375240000E-08             
   15,   14, 0.7768947727388800E-06, 0.1638357154489060E-05, 0.1772122034840000E-08, 0.1815742256740000E-08             
   15,   15, 0.1001169814059400E-05, 0.7885586702242000E-06, 0.1792146054350000E-08, 0.1729927413640000E-08             
   16,    0, 0.2540954577417000E-06, 0.0000000000000000E+00, 0.2940815949750000E-08, 0.0000000000000000E+00             
   16,    1,-0.2028259987057100E-07, 0.6044707736474700E-06, 0.1598531900190000E-08, 0.3795579694030000E-08             
   16,    2, 0.1659149008635510E-05, 0.4716194654201500E-06, 0.3457122240200000E-08, 0.1983581467920000E-08             
   16,    3,-0.3164504093051600E-06, 0.1011152288132210E-05, 0.2154764909580000E-08, 0.3162536915780000E-08             
   16,    4, 0.8516493601240500E-06,-0.7029908342067000E-07, 0.2908011389520000E-08, 0.2216262081320000E-08             
   16,    5, 0.1040202207882270E-05,-0.7494439776355300E-06, 0.2215974240650000E-08, 0.2685595045840000E-08             
   16,    6, 0.4023688635948700E-06,-0.6979647156110100E-06, 0.2503964526790000E-08, 0.2167550650180000E-08             
   16,    7, 0.1100823143226060E-06,-0.1235835171821240E-05, 0.2093392882870000E-08, 0.2355557937280000E-08             
   16,    8, 0.2969957582398720E-06,-0.9531535833247001E-07, 0.2216299184160000E-08, 0.2021045025480000E-08             
   16,    9,-0.1668385975971510E-05,-0.1447741035455460E-05, 0.1953044039070000E-08, 0.2112459521220000E-08             
   16,   10, 0.4995668806092900E-06, 0.1026248074157480E-05, 0.2012875862420000E-08, 0.1897030386080000E-08             
   16,   11,-0.4713099759181500E-06, 0.1809094710252220E-05, 0.1854646714200000E-08, 0.1917640461150000E-08             
   16,   12,-0.2487072104862610E-05,-0.1083537805533560E-06, 0.1840648309180000E-08, 0.1822970441230000E-08             
   16,   13, 0.2665422075707570E-06, 0.1482048539982700E-05, 0.1791162636430000E-08, 0.1771253081960000E-08             
   16,   14, 0.8250127017550500E-06, 0.6582848467241800E-06, 0.1719429962610000E-08, 0.1753957429750000E-08             
   16,   15,-0.2581037742076500E-06,-0.1932917323391120E-05, 0.1731147974630000E-08, 0.1674627124130000E-08             
   16,   16,-0.1331179943565030E-05,-0.8477207836139700E-06, 0.1648089381980000E-08, 0.1698886039210000E-08             
   17,    0,-0.9650191465109401E-06, 0.0000000000000000E+00, 0.2828029726630000E-08, 0.0000000000000000E+00             
   17,    1, 0.1156079877017400E-05, 0.3625990600450600E-06, 0.1550380604940000E-08, 0.3649293732560000E-08             
   17,    2,-0.4401885053337900E-06,-0.5118312084045200E-06, 0.3335841710210000E-08, 0.1932019432020000E-08             
   17,    3,-0.2719681595155000E-06,-0.1160590603232420E-05, 0.2105127309340000E-08, 0.3051485360650000E-08             
   17,    4, 0.1721816570092890E-05, 0.1345894224581660E-05, 0.2814714375520000E-08, 0.2169634853580000E-08             
   17,    5,-0.3655290525006200E-07,-0.2049128394165500E-06, 0.2179057372750000E-08, 0.2603779589580000E-08             
   17,    6, 0.9705416513435500E-07,-0.1049767470455360E-05, 0.2433669335390000E-08, 0.2137376544130000E-08             
   17,    7,-0.8119245505337959E-06,-0.1529925452388890E-05, 0.2073267249640000E-08, 0.2293224469150000E-08             
   17,    8,-0.3574028526286500E-06, 0.2568672116644200E-06, 0.2164339193810000E-08, 0.2004657636460000E-08             
   17,    9,-0.1698511701934440E-06, 0.1777631955459870E-05, 0.1933691892410000E-08, 0.2060783958110000E-08             
   17,   10, 0.1223036112821070E-05, 0.1243184885062570E-05, 0.1967577565860000E-08, 0.1884500097330000E-08             
   17,   11, 0.1095744630070320E-05,-0.1096138373861110E-05, 0.1845693313540000E-08, 0.1874564018900000E-08             
   17,   12, 0.1122621970122080E-05,-0.2842530198736700E-06, 0.1798468223150000E-08, 0.1803259457020000E-08             
   17,   13, 0.1015442244899040E-05, 0.6846857636260010E-06, 0.1780233711510000E-08, 0.1729005065700000E-08             
   17,   14, 0.4946639997474700E-07,-0.1595025010611530E-05, 0.1679146985180000E-08, 0.1741086711970000E-08             
   17,   15,-0.1524762849065090E-05,-0.6758277507379100E-06, 0.1704600527950000E-08, 0.1631346632450000E-08             
   17,   16,-0.4437351317498300E-06, 0.3386018010684800E-06, 0.1600935098330000E-08, 0.1671232519700000E-08             
   17,   17,-0.3411025880567600E-07, 0.1391037382832790E-05, 0.1650377571430000E-08, 0.1565291749960000E-08             
   18,    0,-0.1380545741039700E-06, 0.0000000000000000E+00, 0.2833816399050000E-08, 0.0000000000000000E+00             
   18,    1, 0.1044110681647900E-06, 0.3974175537027600E-07, 0.1490561668890000E-08, 0.3676058368440000E-08             
   18,    2,-0.7351747263218200E-06,-0.9520646134871400E-06, 0.3373421761840000E-08, 0.1866411204140000E-08             
   18,    3, 0.1192147331627820E-05, 0.1536817983271500E-06, 0.2037618198910000E-08, 0.3087115203240000E-08             
   18,    4,-0.6793819953348600E-06, 0.1514500266961050E-05, 0.2838051059050000E-08, 0.2106152593040000E-08             
   18,    5,-0.1014840718254310E-05, 0.7334621779638600E-06, 0.2116432852590000E-08, 0.2621503263880000E-08             
   18,    6,-0.1446859718048210E-05, 0.6381522410527700E-06, 0.2438729348810000E-08, 0.2081873549490000E-08             
   18,    7, 0.5683220305801800E-06,-0.1228397743985970E-05, 0.2019790793120000E-08, 0.2288527177790000E-08             
   18,    8,-0.5247453733812800E-07, 0.2896773965934100E-07, 0.2153088467250000E-08, 0.1955847942000000E-08             
   18,    9, 0.5195234016946260E-06,-0.1531505687817700E-05, 0.1884096284400000E-08, 0.2043304408630000E-08             
   18,   10, 0.8849621354995150E-06,-0.7746832240823919E-06, 0.1941150941830000E-08, 0.1831677173330000E-08             
   18,   11,-0.2874806286036150E-06,-0.1792091998166170E-05, 0.1796386339440000E-08, 0.1847878849610000E-08             
   18,   12, 0.7451120276931200E-06, 0.7786299347193900E-06, 0.1768318789940000E-08, 0.1755510500010000E-08             
   18,   13,-0.1461876017143360E-05,-0.2780491920961300E-06, 0.1724806435860000E-08, 0.1698376023830000E-08             
   18,   14,-0.8441652140950800E-06,-0.1634858547984860E-05, 0.1646038815680000E-08, 0.1692654781950000E-08             
   18,   15, 0.5398259085210400E-06, 0.6481199460078810E-06, 0.1656956483050000E-08, 0.1601693529810000E-08             
   18,   16, 0.2200578180849150E-05,-0.3987454418575600E-06, 0.1568211416850000E-08, 0.1619739340250000E-08             
   18,   17, 0.1367363443354190E-05,-0.6477183477159500E-06, 0.1596697191980000E-08, 0.1536396495600000E-08             
   18,   18,-0.4246201219845020E-06,-0.1925653954431600E-06, 0.1505576935900000E-08, 0.1577092348750000E-08             
   19,    0, 0.2499319630795800E-07, 0.0000000000000000E+00, 0.2734489015550000E-08, 0.0000000000000000E+00             
   19,    1,-0.6037627501752700E-06, 0.2951177496674600E-06, 0.1450335127430000E-08, 0.3545933344600000E-08             
   19,    2, 0.2700119966352900E-06,-0.1481274957840520E-06, 0.3262280762260000E-08, 0.1829458533690000E-08             
   19,    3,-0.5446244090105400E-06, 0.8069899240236300E-06, 0.2001941650460000E-08, 0.2990401840010000E-08             
   19,    4,-0.9338274664346200E-06,-0.1033071849745220E-05, 0.2754251130720000E-08, 0.2073801598500000E-08             
   19,    5,-0.3324051147131040E-06, 0.1486103150992260E-05, 0.2089624687860000E-08, 0.2550042624280000E-08             
   19,    6, 0.4469467084820840E-06,-0.8363433484586200E-07, 0.2380202406160000E-08, 0.2060001417280000E-08             
   19,    7, 0.1103679414119090E-05, 0.2263213784600670E-06, 0.2007808398590000E-08, 0.2237148515470000E-08             
   19,    8,-0.1048749063761250E-06, 0.7579105662759099E-06, 0.2110537305490000E-08, 0.1946025590250000E-08             
   19,    9, 0.2710122448374600E-06, 0.5236243243392600E-08, 0.1880233552300000E-08, 0.2005567565150000E-08             
   19,   10,-0.6844684324255600E-06, 0.7931611056428700E-06, 0.1908146098000000E-08, 0.1824301839190000E-08             
   19,   11,-0.3422728834272350E-06,-0.1786149981977300E-06, 0.1788336740110000E-08, 0.1814690504560000E-08             
   19,   12, 0.5299179144200000E-06, 0.5067392532712800E-07, 0.1739394441890000E-08, 0.1752486323630000E-08             
   19,   13, 0.8763001742882800E-06, 0.2170411427867290E-05, 0.1715869089030000E-08, 0.1668738412410000E-08             
   19,   14, 0.2209682854181820E-06, 0.1158491678679510E-05, 0.1617279913000000E-08, 0.1676252075740000E-08             
   19,   15, 0.8253336347035820E-06, 0.7145895382218000E-07, 0.1647700248270000E-08, 0.1570919154180000E-08             
   19,   16,-0.2724849854164800E-06,-0.4447664013289100E-06, 0.1539929235330000E-08, 0.1601994863950000E-08             
   19,   17,-0.2062061345047240E-05,-0.1467719325572610E-05, 0.1569331346290000E-08, 0.1502265094290000E-08             
   19,   18, 0.9542171045446499E-06,-0.2114590067931500E-06, 0.1470001510620000E-08, 0.1546108674040000E-08             
   19,   19, 0.6444975440230669E-06, 0.3509869919739880E-06, 0.1519901621910000E-08, 0.1448572978720000E-08             
   20,    0, 0.7476680790544240E-06, 0.0000000000000000E+00, 0.2754078345340000E-08, 0.0000000000000000E+00             
   20,    1,-0.1670810134542400E-06,-0.1598806076309900E-06, 0.1399749344570000E-08, 0.3578470187840000E-08             
   20,    2, 0.4513543589571050E-06,-0.5204019211343100E-06, 0.3312262552180000E-08, 0.1773833613210000E-08             
   20,    3, 0.8482876210228660E-06,-0.7127579157178700E-06, 0.1946003256500000E-08, 0.3031229055450000E-08             
   20,    4, 0.4630275076503100E-06,-0.1987827509829500E-07, 0.2793081002380000E-08, 0.2018701654510000E-08             
   20,    5,-0.1606613578147000E-06,-0.5540479203954700E-07, 0.2036952966490000E-08, 0.2574439314700000E-08             
   20,    6,-0.7350451538010400E-08, 0.8811471397173100E-07, 0.2398824581310000E-08, 0.2009685502910000E-08             
   20,    7,-0.6569147634191970E-06,-0.4534659925566800E-06, 0.1960728838530000E-08, 0.2244740484550000E-08             
   20,    8, 0.1421303863812430E-06, 0.4784649364592100E-06, 0.2110389490560000E-08, 0.1901801206680000E-08             
   20,    9, 0.2315582762184000E-06, 0.3516688756691400E-06, 0.1836148869990000E-08, 0.1999356436120000E-08             
   20,   10, 0.2203765284070600E-06,-0.3336963636674700E-06, 0.1895906251570000E-08, 0.1782680424660000E-08             
   20,   11, 0.1801600158449600E-06, 0.1407176595859000E-06, 0.1743813562110000E-08, 0.1799169161570000E-08             
   20,   12, 0.2277924027200600E-06,-0.8339390450191940E-06, 0.1720162318000000E-08, 0.1708164630210000E-08             
   20,   13, 0.2376501721779100E-06, 0.3509389606718740E-06, 0.1675249793900000E-08, 0.1651585145950000E-08             
   20,   14,-0.3146227556988000E-06,-0.2783613618322900E-06, 0.1598683070680000E-08, 0.1635189866370000E-08             
   20,   15,-0.7621327956322500E-06,-0.6201258289123270E-06, 0.1603817721740000E-08, 0.1552072866770000E-08             
   20,   16, 0.3916894966514590E-06,-0.1875555623861690E-06, 0.1521900004350000E-08, 0.1565159392650000E-08             
   20,   17, 0.8331205971337400E-06,-0.8969660430830221E-06, 0.1531184224710000E-08, 0.1489620012420000E-08             
   20,   18, 0.1368308671623840E-05,-0.3899701284227900E-06, 0.1454578510360000E-08, 0.1506501665560000E-08             
   20,   19,-0.8397985617154300E-08, 0.6950583321161500E-06, 0.1476409256410000E-08, 0.1438952876510000E-08             
   20,   20,-0.1548903208268600E-07,-0.4376194922818100E-06, 0.1424649367960000E-08, 0.1449267082910000E-08             
   21,    0,-0.1504804704469570E-06, 0.0000000000000000E+00, 0.2666556489640000E-08, 0.0000000000000000E+00             
   21,    1,-0.6804944286759400E-06, 0.2748906546495300E-06, 0.1366143670090000E-08, 0.3458923609350000E-08             
   21,    2,-0.1156027439098080E-05,-0.6778893977074600E-06, 0.3211147210680000E-08, 0.1745757118960000E-08             
   21,    3, 0.6326640374990400E-06,-0.3607349172850700E-06, 0.1923472791440000E-08, 0.2941428306200000E-08             
   21,    4,-0.1097060537225250E-05, 0.1238703990393350E-05, 0.2717840468050000E-08, 0.1996751720640000E-08             
   21,    5, 0.4351766044198800E-06,-0.2901639993462200E-06, 0.2019167296180000E-08, 0.2510212704590000E-08             
